,set_num,name,year,theme_id,num_parts,price_mean_N,price_min_N,price_max_N,set_qty_N,currency_N
308,10269-1,Harley-Davidson Fat Boy,2019,673,1023,120.6940,76.1844,320.1485,712,USD
309,10270-1,Bookshop,2020,155,2504,224.7586,154.8247,429.6585,286,USD
310,1027-1,Vehicles,1985,516,32,0.0000,0.0000,0.0000,0,USD
311,10271-1,Fiat 500,2020,673,960,115.6829,66.0081,300.0000,541,USD
312,10272-1,Old Trafford - Manchester United,2020,673,3898,323.1581,232.2371,795.6639,153,USD
313,10273-1,Haunted House,2020,673,3232,309.1360,219.3337,530.8826,242,USD
314,10277-1,Crocodile Locomotive,2020,673,1278,156.7080,100.6361,272.3204,116,USD
315,1028-1,6 x 12 Base Bricks,1985,516,6,0.0000,0.0000,0.0000,0,USD
316,10285-1,Compass Sensor for Mindstorms NXT,2011,259,1,0.0000,0.0000,0.0000,0,USD
317,10287-1,Intelligent NXT Brick (Black),2009,259,1,196.5719,165.0000,249.7158,5,USD
318,1029-1,Milk Delivery Truck - Tine,1999,75,90,112.8338,110.6676,115.0000,2,USD
319,102A-1,Front-End Loader,1970,416,64,0.0000,0.0000,0.0000,0,USD
320,102A-2,Front-End Loader,1970,416,56,0.0000,0.0000,0.0000,0,USD
321,10-3,Locomotive Wheels,1977,456,8,0.0000,0.0000,0.0000,0,USD
322,1030-1,TECHNIC I: Simple Machines Set,1985,1,191,147.9410,142.0210,153.8610,2,USD
323,103-1,4.5V Motor Set with Rubber Tracks,1969,473,24,147.4082,105.3761,189.4402,2,USD
324,1031-1,Building Cards - 1030,1983,532,20,23.9552,22.4104,25.5000,3,USD
325,103-2,Imagination Set 3,1971,366,568,0.0000,0.0000,0.0000,0,USD
326,1032-1,TECHNIC II Set {4.5v},1985,507,280,0.0000,0.0000,0.0000,0,USD
327,1033-1,Building Cards - 1032,1985,532,20,21.0966,19.1449,25.0000,3,USD
328,1034-1,Teachers Resource Set,1985,532,1534,591.9937,591.9937,591.9937,1,USD
329,1038-1,ERBIE the Robo-Car,1985,1,120,79.9201,59.2001,100.6401,2,USD
330,1039-1,Manual Control Set 1,1986,1,39,104.0412,59.2001,126.0843,4,USD
331,1040-1,Farm (with Picture Book),1991,516,87,0.0000,0.0000,0.0000,0,USD
332,10401-1,Rainbow Fun,2018,621,85,10.3076,5.3000,27.9230,75,USD
333,1040-2,Farm Set,1986,516,85,0.0000,0.0000,0.0000,0,USD
334,10402-1,Fun Future,2018,621,186,13.8687,7.5000,35.9855,132,USD
335,1040-3,Universal Building Set,1976,504,126,0.0000,0.0000,0.0000,0,USD
336,10403-1,World Fun,2018,621,295,22.5161,14.9664,53.2801,203,USD
337,10404-1,Ocean's Bottom,2018,621,579,32.4890,20.4036,58.9684,81,USD
338,10405-1,Mission to Mars,2018,621,871,56.3240,38.0000,76.1883,42,USD
339,104-1,Replacement 4.5V Motor,1970,243,1,21.3002,21.3002,21.3002,1,USD
340,1041-1,Harbor,1986,516,75,0.0000,0.0000,0.0000,0,USD
341,1041-2,Universal Building Set,1980,516,126,0.0000,0.0000,0.0000,0,USD
342,1042-1,Community People,1986,516,4,0.0000,0.0000,0.0000,0,USD
343,1043-1,Farm Animals (and Fences),1986,516,30,0.0000,0.0000,0.0000,0,USD
344,1044-1,Community Vehicles,1986,516,30,0.0000,0.0000,0.0000,0,USD
345,1045-1,Industrial Elements,1986,516,20,0.0000,0.0000,0.0000,0,USD
346,1045-2,Educational LEGO Building Set,1976,511,683,0.0000,0.0000,0.0000,0,USD
347,1046-1,Train Set,1985,516,61,0.0000,0.0000,0.0000,0,USD
348,1047-1,Extra Track,1986,516,12,0.0000,0.0000,0.0000,0,USD
349,1048-1,Bridge and Crossing Tracks,1986,516,15,0.0000,0.0000,0.0000,0,USD
350,1049-1,Ships - 247 elements and 1 poster,1985,510,238,0.0000,0.0000,0.0000,0,USD
351,10500-1,Horse Stable,2013,632,44,43.9837,32.9673,55.0000,2,USD
352,10501-1,Zoo friends,2013,632,5,8.6617,5.9200,10.6927,5,USD
353,10502-1,Zoo Bus,2013,632,19,79.5664,79.5664,79.5664,1,USD
354,10503-1,Circus Show,2013,632,25,21.7700,17.9500,29.0000,15,USD
355,10504-1,My First Circus,2013,632,62,77.0648,37.2660,153.1078,9,USD
356,10505-1,Play House,2013,652,83,144.5000,110.0000,179.0000,3,USD
357,10506-1,Train Accessory Set,2013,634,24,76.6145,36.4387,157.7900,9,USD
358,10507-1,My First Train Set,2013,634,52,70.1798,65.1201,79.5000,4,USD
359,10508-1,Deluxe Train Set,2013,634,134,183.9276,169.9900,219.0403,4,USD
360,10509-1,Dusty and Chug,2013,627,16,38.8077,26.6400,50.0000,4,USD
361,105-1,Canada Post Truck,1984,81,65,99.0000,99.0000,99.0000,1,USD
362,10510-1,Ripslinger's Air Race,2013,627,40,34.5230,21.2731,46.1761,22,USD
363,10511-1,Skipper's Flight School,2013,627,56,71.3361,68.6721,74.0001,2,USD
364,10512-1,Jake's Treasure Hunt,2013,638,22,39.2822,21.3553,71.4700,10,USD
365,10513-1,Never Land Hideout,2013,638,37,36.4037,33.9673,38.8400,2,USD
366,10514-1,Jake's Pirate Ship Bucky,2013,638,56,75.0000,75.0000,75.0000,1,USD
367,10515-1,Ariel's Undersea Castle,2013,640,39,120.9750,72.0000,169.9500,3,USD
368,10516-1,Ariel's Magical Boat Ride,2012,640,30,64.3399,34.3360,119.9500,3,USD
369,10517-1,My First Garden,2013,632,38,70.4277,70.4277,70.4277,1,USD
370,10518-1,My First Construction Site,2013,632,43,105.8700,105.8700,105.8700,2,USD
371,10519-1,Garbage Truck,2013,632,16,74.5941,59.1882,90.0000,3,USD
372,105-2,Building Set,1973,469,150,0.0000,0.0000,0.0000,0,USD
373,10520-1,Big Front Loader,2013,632,12,41.5536,21.4210,55.5000,14,USD
374,10521-1,Baby Calf,2014,632,9,11.2058,2.9900,28.9500,19,USD
375,10522-1,Farm Animals,2014,632,12,37.9381,29.5408,49.9615,5,USD
376,10524-1,Farm Tractor,2014,632,29,0.0000,0.0000,0.0000,0,USD
377,10525-1,Big Farm,2014,632,121,89.8369,71.0283,118.4002,3,USD
378,10526-1,Peter Pan's Visit,2014,638,39,27.2565,23.8913,30.6216,6,USD
379,10527-1,Ambulance,2014,632,14,0.0000,0.0000,0.0000,0,USD
380,10528-1,School Bus,2014,632,26,42.3608,14.2814,65.5000,3,USD
381,10529-1,Truck,2014,632,16,19.7254,15.0000,25.0000,6,USD
382,1053-1,Community Buildings,1984,533,895,0.0000,0.0000,0.0000,0,USD
383,10531-1,Mickey Mouse and Friends,2012,641,65,88.4801,76.9601,100.0000,2,USD
384,10532-1,My First Police Set,2014,632,39,0.0000,0.0000,0.0000,0,USD
385,10538-1,Fire and Rescue Team,2014,627,30,85.5341,68.6721,102.3961,3,USD
386,10539-1,Beach Racing,2014,638,37,28.7064,21.2219,37.2960,6,USD
387,1054-1,Stena Line Ferry,1999,471,211,181.1625,166.8872,199.0000,6,USD
388,10542-1,Sleeping Beauty's Fairy Tale,2014,579,55,111.0000,111.0000,111.0000,1,USD
389,10543-1,Superman Rescue,2014,653,19,41.8341,23.6682,60.0000,8,USD
390,10544-1,The Joker Challenge,2014,653,40,51.8362,45.0000,57.2878,3,USD
391,10545-1,Batcave Adventure,2014,653,59,74.2722,71.0401,76.1883,4,USD
392,10546-1,My First Shop,2014,632,39,33.2682,27.8554,40.0374,11,USD
393,10550-1,Circus Transport,2013,632,9,31.2996,15.6000,55.0000,8,USD
394,10552-1,Creative Cars,2013,632,40,0.0000,0.0000,0.0000,0,USD
395,10553-1,Toddler Build and Play Cubes,2013,505,17,17.9764,14.6252,21.9514,4,USD
396,10554-1,Toddler Build and Pull Along,2013,505,15,23.8593,12.4314,32.0864,8,USD
397,10555-1,Creative Bucket,2013,505,65,0.0000,0.0000,0.0000,0,USD
398,10556-1,Creative Chest,2013,505,106,53.5287,53.5287,53.5287,2,USD
399,10557-1,Giant Tower,2013,505,200,0.0000,0.0000,0.0000,0,USD
400,10558-1,Number Train,2013,504,31,33.7096,23.2405,50.0000,5,USD
401,10559-1,A Fairy Tale,2013,505,15,10.3267,9.9800,11.0000,3,USD
402,10560-1,Peekaboo Jungle,2013,505,13,0.0000,0.0000,0.0000,0,USD
403,1056-1,Basic School Pack - 773 elements with teacher's manual,1985,534,785,0.0000,0.0000,0.0000,0,USD
404,10561-1,Toddler Starter Building Set,2013,505,37,0.0000,0.0000,0.0000,0,USD
405,10565-1,Creative Suitcase,2014,504,135,0.0000,0.0000,0.0000,0,USD
406,10566-1,Creative Picnic,2014,504,53,31.3736,21.8892,42.0084,5,USD
407,10567-1,Toddler Build and Boat Fun,2014,504,18,22.0362,16.5627,27.5162,7,USD
408,10568-1,Knight Tournament,2014,647,16,23.6969,8.0083,74.6200,12,USD
409,10569-1,Treasure Attack,2014,647,46,53.2801,53.2801,53.2801,2,USD
410,10570-1,All-in-One-Gift-Set,2014,504,30,34.3840,13.2626,90.1900,6,USD
411,10571-1,All-in-One-Pink-Box-of-Fun,2014,504,65,0.0000,0.0000,0.0000,0,USD
412,10572-1,All-in-One-Box-of-Fun,2014,504,65,29.8239,15.9900,42.0084,519,USD
413,10573-1,Creative Animals,2014,504,25,0.0000,0.0000,0.0000,0,USD
414,10574-1,Creative Ice Cream,2014,504,24,39.3699,31.0000,47.7398,2,USD
415,10575-1,Duplo Creative Building Cube,2014,504,75,0.0000,0.0000,0.0000,0,USD
416,10576-1,Zoo Care,2014,632,9,8.2517,5.0000,12.4083,11,USD
417,10577-1,Big Royal Castle,2014,647,135,83.5731,77.1462,90.0000,2,USD
418,10579-1,Clubhouse Café,2014,641,16,15.0585,8.1856,19.9900,5,USD
419,10580-1,Deluxe Box of Fun,2014,504,95,65.7886,42.5772,89.0000,2,USD
420,10581-1,Forest: Ducks,2015,504,13,0.0000,0.0000,0.0000,0,USD
421,10582-1,Forest: Animals,2015,504,39,28.3652,28.3652,28.3652,4,USD
422,10583-1,Forest: Fishing Trip,2015,504,32,40.6054,40.2442,40.9665,2,USD
423,10584-1,Forest: Park,2015,504,105,101.6384,86.7561,136.1600,7,USD
424,10585-1,Mom and Baby,2015,504,13,0.0000,0.0000,0.0000,0,USD
425,10586-1,Ice Cream Truck,2015,504,11,29.7901,12.2793,47.3009,2,USD
426,10587-1,Café,2015,632,52,47.9953,40.0400,69.9000,4,USD
427,10589-1,Rally Car,2015,504,13,16.3767,12.0000,24.3904,7,USD
428,10590-1,Airport,2015,632,29,27.8482,27.8482,27.8482,1,USD
429,10591-1,Fire Boat,2015,632,19,39.6200,39.6200,39.6200,2,USD
430,10592-1,Fire Truck,2015,632,26,29.6000,29.6000,29.6000,1,USD
431,10593-1,Fire Station,2015,632,105,104.9401,82.8801,127.0000,2,USD
432,10594-1,Sofia the First Royal Stable,2015,639,38,51.7182,51.7182,51.7182,1,USD
433,10595-1,Sofia the First Royal Castle,2015,639,87,154.3000,154.3000,154.3000,1,USD
434,10596-1,Disney Princess Collection,2015,640,63,0.0000,0.0000,0.0000,0,USD
435,10597-1,Mickey & Minnie Birthday Parade,2015,641,24,28.0181,16.2000,39.3886,117,USD
436,10599-1,Batman Adventure,2015,653,47,0.0000,0.0000,0.0000,0,USD
437,10600-1,Classic Race,2015,506,29,53.1848,53.1848,53.1848,4,USD
438,1060-1,Road Plates and Signs,1981,533,30,170.0000,165.0000,175.0000,8,USD
439,10601-1,Delivery Vehicle,2015,632,19,27.8177,17.3512,33.1520,3,USD
440,10602-1,Camping,2015,632,38,54.2093,47.3703,66.2400,3,USD
441,10603-1,My First Bus,2015,632,17,22.4433,18.2815,24.7456,16,USD
442,10604-1,Treasure Island,2015,638,25,26.9422,16.0165,39.7504,6,USD
443,10605-1,Rosie the Ambulance,2015,648,16,28.0422,22.0093,40.0000,9,USD
444,10606-1,Backyard Clinic,2015,648,39,45.3844,45.3844,45.3844,1,USD
445,10607-1,Spider-Man Web-Bike Workshop,2015,630,13,0.0000,0.0000,0.0000,0,USD
446,10608-1,Spider-Man Spider Truck Adventure,2015,630,28,38.0927,38.0927,38.0927,1,USD
447,106-1,UNICEF Van,1985,79,59,9999.0000,9999.0000,9999.0000,1,USD
448,1061-1,Single Disk Pack,2000,20,0,0.0000,0.0000,0.0000,0,USD
449,10615-1,My First Tractor,2015,632,12,12.7143,10.1705,14.6252,4,USD
450,10616-1,My First Playhouse,2015,504,25,30.6291,25.7500,35.5082,2,USD
451,10617-1,My First Farm,2015,632,26,28.8800,28.1600,29.6000,2,USD
452,10618-1,Creative Building Box,2015,504,70,35.3471,25.4830,52.3446,7,USD
453,1062-1,Town Vehicles,1980,533,179,0.0000,0.0000,0.0000,0,USD
454,10622-1,Large Creative Box,2015,504,193,222.9600,222.9600,222.9600,1,USD
455,10623-1,Basic Bricks Large,2015,505,60,33.5750,33.5750,33.5750,4,USD
456,1063-1,Community Workers,1985,533,169,1550.0000,400.0000,3800.0000,3,USD
457,1064-1,Dacta Buildings,1981,533,419,0.0000,0.0000,0.0000,0,USD
458,1065-1,House Accessories - 182 elements,1985,534,196,0.0000,0.0000,0.0000,0,USD
459,10654-1,XL Creative Brick Box,2016,621,1600,105.0048,83.4436,149.0000,31,USD
460,10655-1,Monster Trucks,2013,37,197,29.6000,29.6000,29.6000,1,USD
461,10656-1,My First LEGO Princess,2013,37,88,22.3184,9.9900,62.6337,32,USD
462,10657-1,My First LEGO Set,2013,37,148,29.5941,29.5882,29.6000,2,USD
463,10659-1,Blue Suitcase,2013,37,152,35.9160,31.2981,41.5000,8,USD
464,10660-1,Pink Suitcase,2013,37,157,34.7525,27.5026,40.0000,15,USD
465,1066-1,36 Little People + Accessories,1982,533,174,828.2091,828.2091,828.2091,1,USD
466,10661-1,My First LEGO Fire Station,2013,37,90,28.6022,24.2745,40.0374,7,USD
467,10662-1,LEGO Creative Bucket,2013,37,607,84.7475,54.2424,100.0000,3,USD
468,10663-1,Creative Chest,2013,37,608,103.4995,76.9601,130.2271,6,USD
469,10664-1,Creative Tower,2013,22,1600,150.0000,150.0000,150.0000,2,USD
470,10665-1,Spider-Man: Spider-Car Pursuit,2014,596,55,40.7095,25.0000,69.9900,23,USD
471,10666-1,Digger,2014,591,75,30.7625,15.0000,58.0600,4,USD
472,10667-1,Construction,2014,591,160,23.5000,22.0000,25.0000,2,USD
473,10668-1,Princess Play Castle,2014,591,150,43.7411,39.7832,50.0000,4,USD
474,10669-1,Turtle Lair,2014,591,107,50.7418,37.2854,74.9900,3,USD
475,1067-1,Community Vehicles,1988,507,257,1200.0000,1200.0000,1200.0000,1,USD
476,10671-1,Fire Emergency,2014,591,123,29.6000,29.6000,29.6000,1,USD
477,10672-1,Batman: Defend the Batcave,2014,592,150,54.7478,44.9802,68.1500,18,USD
478,10673-1,Race Car Rally,2014,591,350,28.0000,28.0000,28.0000,1,USD
479,10674-1,Pony Farm,2014,591,306,37.3270,33.3677,42.5000,3,USD
480,10675-1,Police – The Big Escape,2014,591,146,100.8416,48.5247,200.0000,3,USD
481,10676-1,Knights’ Castle,2014,591,480,52.5875,52.5875,52.5875,1,USD
482,10677-1,Beach Trip,2015,591,74,20.7818,9.7609,49.8761,14,USD
483,10679-1,Pirate Treasure Hunt,2015,591,57,18.9894,10.6777,29.6000,16,USD
484,10680-1,Garbage Truck,2015,591,99,24.9460,17.9283,31.9636,2,USD
485,1068-1,Air Patrol,1999,87,20,10.0000,10.0000,10.0000,1,USD
486,10681-1,Creative Building Cube,2014,37,600,34.7923,32.6621,37.8880,3,USD
487,10682-1,Creative Suitcase,2014,37,1017,75.1820,51.0922,100.0000,11,USD
488,10683-1,Road Work Truck,2015,591,132,129.8900,129.8900,129.8900,2,USD
489,10684-1,Supermarket Suitcase,2015,591,134,30.7950,26.6400,35.5082,10,USD
490,10685-1,Fire Suitcase,2015,591,113,25.2464,22.4910,26.8925,27,USD
491,10686-1,Family House,2015,591,226,41.7562,27.7619,54.6568,25,USD
492,10687-1,Spider-Man Hideout,2015,596,137,40.4110,28.3845,65.0000,15,USD
493,1069-1,Speedboat,1999,77,22,21.8653,10.0000,42.2300,3,USD
494,10692-1,Creative Bricks,2015,621,221,16.5325,9.0000,44.3766,227,USD
495,10693-1,Creative Supplement,2015,621,303,20.9187,10.7637,35.5082,111,USD
496,10694-1,Creative Supplement Bright,2015,621,303,28.5691,21.6679,40.0000,14,USD
497,10695-1,Creative Building Box,2015,621,580,51.6117,43.2000,60.0000,6,USD
498,10696-1,Medium Creative Brick Box,2015,621,484,30.7188,20.5159,71.0401,279,USD
499,10697-1,XXXL Box,2015,621,1500,122.3546,94.5783,170.0000,24,USD
500,10698-1,Large Creative Brick Box,2015,621,790,53.5479,34.2442,106.5601,169,USD
501,10699-1,Sand Baseplate,2015,621,1,22.6634,9.0000,31.3168,53,USD
502,10700-1,Green Baseplate,2015,621,1,8.2565,4.7102,22.2643,1576,USD
503,1070-1,Stunt Flyer,1999,87,20,10.0000,10.0000,10.0000,2,USD
504,10701-1,Gray Baseplate,2015,621,1,15.6001,9.2411,42.4628,976,USD
505,10702-1,Creative Building Set,2016,621,583,36.5312,20.0000,59.1882,21,USD
506,10703-1,Creative Builder Box,2017,621,503,43.1737,31.2995,64.5721,16,USD
507,10704-1,Creative Box,2017,621,900,41.7470,24.2500,70.0000,172,USD
508,10705-1,Creative Building Basket,2016,621,1000,79.9900,79.9900,79.9900,1,USD
509,10706-1,Blue Creative Box,2017,621,78,6.5757,3.6037,16.6087,99,USD
510,10707-1,Red Creative Box,2017,621,55,6.4313,3.7500,17.8274,90,USD
511,10708-1,Green Creative Box,2017,621,66,127.3208,3.5009,3028.4998,42,USD
512,10709-1,Orange Creative Box,2017,621,60,6.6132,3.4952,17.3283,63,USD
513,107-1,4.5V Motor Set,1976,473,31,71.0401,59.2001,82.8801,4,USD
514,1071-1,Bricks 2 x 2 and 2 x 4,1986,516,56,0.0000,0.0000,0.0000,0,USD
515,10712-1,Bricks and Gears,2018,621,244,20.2291,14.4000,30.4336,31,USD
516,10713-1,Creative Suitcase,2018,621,213,20.0385,12.7500,51.6112,154,USD
517,10714-1,Blue Baseplate,2018,621,1,8.7543,5.3200,27.6873,2006,USD
518,10715-1,Bricks on a Roll,2018,621,442,24.5775,16.3000,60.0000,185,USD
519,10717-1,Bricks Bricks Bricks,2018,621,1500,68.5817,49.0000,91.0107,56,USD
520,107-2,Canada Post Mail Truck,1985,81,138,1877.8683,1480.0019,2275.7346,2,USD
521,10720-1,Police Helicopter Chase,2016,591,63,20.4888,7.6836,45.4544,16,USD
522,10721-1,Iron Man vs. Loki,2016,596,66,44.5103,33.3677,59.1409,18,USD
523,10722-1,Snake Showdown,2016,597,92,26.0355,15.0000,55.1071,8,USD
524,10723-1,Ariel's Dolphin Carriage,2016,593,70,25.8554,15.0000,39.9500,16,USD
525,10724-1,Batman & Superman vs. Lex Luthor,2016,592,164,44.9361,21.8426,72.0000,81,USD
526,10725-1,Lost Temple,2016,597,172,37.2173,22.6026,59.1409,38,USD
527,10726-1,Stephanie's Horse Carriage,2016,496,58,18.7866,10.3840,31.2200,12,USD
528,10727-1,Emma's Ice Cream Truck,2016,595,136,0.0000,0.0000,0.0000,0,USD
529,10728-1,Mia's Vet Clinic,2016,595,182,44.9550,30.0000,72.8757,6,USD
530,10729-1,Cinderella's Carriage,2016,593,116,37.0681,26.5502,77.0000,15,USD
531,107-3,4.5V Reversible Power Unit,1971,371,24,0.0000,0.0000,0.0000,0,USD
532,10730-1,Lightning McQueen Speed Launcher,2017,615,47,17.0255,9.4720,52.5564,38,USD
533,10731-1,Cruz Ramirez Race Simulator,2017,615,59,12.4790,4.7500,36.2233,209,USD
534,10732-1,Guido and Luigi's Pit Stop,2017,615,75,16.2490,9.2352,34.8791,146,USD
535,10733-1,Mater's Junkyard,2017,615,62,20.3335,8.2880,30.0000,21,USD
536,10734-1,Demolition Site,2017,591,175,55.2825,40.0900,89.9500,12,USD
537,10735-1,Police Truck Chase,2017,591,90,27.1503,19.5156,40.0000,5,USD
538,10736-1,Anna & Elsa's Frozen Playground,2017,591,94,45.3478,36.1132,53.3883,9,USD
539,10737-1,Batman vs. Mr. Freeze,2017,592,63,17.4124,9.3296,33.0922,27,USD
540,10738-1,Snow White's Forest Cottage,2017,593,67,24.6203,18.9645,34.9500,27,USD
541,10739-1,Shark Attack,2017,597,108,21.5836,14.5793,30.8000,85,USD
542,10740-1,Fire Patrol Suitcase,2017,591,116,21.1620,17.9900,25.0000,4,USD
543,10742-1,Willy's Butte Speed Training,2017,615,95,22.3755,12.1373,35.5082,63,USD
544,10743-1,Smokey's Garage,2017,615,124,39.3475,29.5882,60.0700,9,USD
545,10744-1,Thunder Hollow Crazy 8 Race,2017,615,191,78.2992,64.6039,117.0000,16,USD
546,10745-1,Florida 500 Race Final,2017,615,266,61.9783,5.0000,106.4417,11,USD
547,10746-1,Mia's Farm Suitcase,2017,595,106,22.8753,17.8851,29.9500,19,USD
548,10747-1,Andrea and Stephanie's Beach Holiday,2017,595,143,35.7979,26.6400,55.2530,25,USD
549,10748-1,Emma's Pet Party,2018,595,67,11.9925,6.0000,35.3241,316,USD
550,10749-1,Mia's Organic Food Market,2018,595,115,18.4882,10.6643,26.0350,393,USD
551,10750-1,Road Repair Truck,2018,591,73,15.4018,7.4243,34.0921,13,USD
552,1075-1,LEGO People Supplementary Set,1980,511,256,0.0000,0.0000,0.0000,0,USD
553,10751-1,Mountain Police Chase,2018,591,115,21.2969,16.2834,30.3431,21,USD
554,10753-1,The Joker Batcave Attack,2018,592,151,30.6795,19.9900,40.0000,82,USD
555,10754-1,Spider-Man vs. Scorpion Street Showdown,2018,596,125,25.9860,18.0000,36.0735,28,USD
556,10755-1,Zane's Ninja Boat Pursuit,2018,597,131,21.6993,13.3471,30.8029,82,USD
557,10756-1,Pteranadon Escape,2018,620,84,24.1956,13.8000,50.6100,340,USD
558,10757-1,Raptor Rescue Truck,2018,620,85,31.8576,18.0000,80.0000,146,USD
559,10758-1,T.Rex Breakout,2018,620,150,63.3706,37.9900,110.0000,118,USD
560,10759-1,Elastigirl's Rooftop Pursuit,2018,591,95,25.1175,13.4064,50.3201,207,USD
561,10760-1,Underminer Bank Heist,2018,591,149,31.5556,22.4960,71.0164,68,USD
562,1076-1,Advent Calendar 1999,1999,207,229,102.8448,81.6961,121.4622,3,USD
563,10761-1,The Great Home Escape,2018,591,178,41.9733,34.2382,50.0000,205,USD
564,10762-1,Belle's Story Time,2018,593,87,20.9724,10.5442,47.3530,663,USD
565,10763-1,Stephanie's Lakeside House,2018,494,215,35.5249,23.9319,49.3076,136,USD
566,10764-1,City Central Airport,2018,591,376,52.3565,34.9900,100.0000,107,USD
567,10765-1,Ariel's Underwater Concert,2018,579,92,23.0599,11.9589,40.0000,97,USD
568,10766-1,Woody & RC,2019,275,69,11.4284,6.0000,31.4955,363,USD
569,10767-1,Duke Caboom's Stunt Show,2019,275,120,20.6386,11.9990,39.9900,390,USD
570,10768-1,Buzz and Bo Peep's Playground Adventure,2019,275,139,26.2301,15.0000,47.3601,233,USD
571,10769-1,Toy Story 4 RV Vacation,2019,275,178,35.4178,22.7498,53.2801,155,USD
572,10770-1,Buzz & Woody's Carnival Mania!,2019,275,230,48.6816,25.2260,99.9900,385,USD
573,1077-1,Supplementary Set,1976,528,172,109.1951,99.9900,118.4002,2,USD
574,10771-1,Carnival Thrill Coaster,2019,275,98,21.7131,9.1029,39.9900,440,USD
575,10801-1,Baby Animals,2016,504,13,35.2834,16.6001,59.2500,5,USD
576,10802-1,Savanna,2016,632,18,28.5103,18.1949,40.1377,4,USD
577,10803-1,Arctic,2016,504,40,65.7307,44.9802,90.2400,13,USD
578,10804-1,Jungle,2016,632,86,71.3005,59.2001,83.4436,16,USD
579,10805-1,Around the World,2016,504,163,125.3684,100.0000,160.9058,15,USD
580,10806-1,Horses,2016,632,20,0.0000,0.0000,0.0000,0,USD
581,10807-1,Horse Trailer,2016,632,15,70.2034,41.4067,99.0000,4,USD
582,10808-1,Little Plane,2016,632,13,26.6774,11.9350,64.7900,5,USD
583,10809-1,Police Patrol,2017,632,15,16.0886,11.2116,23.6208,10,USD
584,108-1,Battery Box,1976,243,1,0.0000,0.0000,0.0000,0,USD
585,10810-1,Push Train,2016,634,45,37.9289,37.9289,37.9289,1,USD
586,10811-1,Backhoe Loader,2017,632,19,53.4047,50.0000,59.2001,5,USD
587,10812-1,Truck & Tracked Excavator,2017,632,26,21.5529,13.3337,35.4608,648,USD
588,10813-1,Big Construction Site,2016,632,67,71.6543,39.9078,140.0000,242,USD
589,10814-1,Tow Truck Set,2016,632,28,0.0000,0.0000,0.0000,0,USD
590,10815-1,My First Rocket,2016,504,18,10.3324,9.7434,10.9213,2,USD
591,10816-1,My First Cars and Trucks,2016,504,36,35.4964,35.4964,35.4964,1,USD
592,10817-1,Creative Chest,2016,504,70,26.9913,18.4724,40.1377,20,USD
593,10818-1,My First Truck,2016,632,29,25.5071,25.5071,25.5071,1,USD
594,10819-1,My First Garden,2016,632,25,22.1613,16.6001,33.0336,7,USD
595,10820-1,"Creative Building Basket, Multi Color",2016,504,110,75.0900,75.0900,75.0900,5,USD
596,10822-1,Sofia the First Magical Carriage,2016,639,30,53.3883,53.3883,53.3883,1,USD
597,10823-1,Batwing Adventure,2017,653,28,36.4784,25.0000,65.0000,18,USD
598,10824-1,Miles' Space Adventures,2017,629,23,21.2334,11.4544,35.4565,32,USD
599,10825-1,Miles' Exo-Flex Suit,2016,629,37,0.0000,0.0000,0.0000,0,USD
600,10826-1,Miles' Stellosphere Hangar,2017,629,44,38.4265,32.0597,57.8977,12,USD
601,10827-1,Mickey and Friends Beach House,2016,641,48,67.1739,46.7148,93.6947,6,USD
602,10828-1,Doc McStuffins Pet Vet Care,2016,648,30,33.6576,24.4252,42.8900,3,USD
603,10829-1,Mickey's Workshop,2016,641,18,26.8999,19.5605,35.8566,11,USD
604,10830-1,Minnie's Cafe,2016,641,27,36.0371,36.0371,36.0371,1,USD
