,set_num,name,year,theme_id,num_parts,price_mean,price_min,price_max,set_qty,currency
310,1027-1,Vehicles,1985,516,32,0.0000,0.0000,0.0000,0,USD
311,10271-1,Fiat 500,2020,673,960,93.5875,88.7991,100.6389,3,USD
312,10272-1,Old Trafford - Manchester United,2020,673,3898,286.9950,274.9900,299.0000,2,USD
313,10273-1,Haunted House,2020,673,3232,304.4149,304.4149,304.4149,1,USD
314,10277-1,Crocodile Locomotive,2020,673,1278,0.0000,0.0000,0.0000,0,USD
315,1028-1,6 x 12 Base Bricks,1985,516,6,0.0000,0.0000,0.0000,0,USD
316,10285-1,Compass Sensor for Mindstorms NXT,2011,259,1,40.0000,40.0000,40.0000,1,USD
317,10287-1,Intelligent NXT Brick (Black),2009,259,1,198.8609,198.8609,198.8609,1,USD
318,1029-1,Milk Delivery Truck - Tine,1999,75,90,59.1875,59.1875,59.1875,1,USD
319,102A-1,Front-End Loader,1970,416,64,0.0000,0.0000,0.0000,0,USD
320,102A-2,Front-End Loader,1970,416,56,0.0000,0.0000,0.0000,0,USD
321,10-3,Locomotive Wheels,1977,456,8,0.0000,0.0000,0.0000,0,USD
322,1030-1,TECHNIC I: Simple Machines Set,1985,1,191,66.0889,39.9900,121.4608,18,USD
323,103-1,4.5V Motor Set with Rubber Tracks,1969,473,24,39.8552,31.4550,48.5843,11,USD
324,1031-1,Building Cards - 1030,1983,532,20,14.3990,8.2487,23.6679,35,USD
325,103-2,Imagination Set 3,1971,366,568,0.0000,0.0000,0.0000,0,USD
326,1032-1,TECHNIC II Set {4.5v},1985,507,280,87.8327,58.0154,119.0000,10,USD
327,1033-1,Building Cards - 1032,1985,532,20,13.4923,3.8000,23.6797,29,USD
328,1034-1,Teachers Resource Set,1985,532,1534,0.0000,0.0000,0.0000,0,USD
329,1038-1,ERBIE the Robo-Car,1985,1,120,58.2615,44.0326,100.8639,6,USD
330,1039-1,Manual Control Set 1,1986,1,39,81.8072,63.6026,100.8639,3,USD
331,1040-1,Farm (with Picture Book),1991,516,87,0.0000,0.0000,0.0000,0,USD
332,10401-1,Rainbow Fun,2018,621,85,6.3356,4.8436,8.2761,4,USD
333,1040-2,Farm Set,1986,516,85,0.0000,0.0000,0.0000,0,USD
334,10402-1,Fun Future,2018,621,186,9.9200,8.0000,11.8399,2,USD
335,1040-3,Universal Building Set,1976,504,126,0.0000,0.0000,0.0000,0,USD
336,10403-1,World Fun,2018,621,295,10.3247,9.7087,11.8399,4,USD
337,10404-1,Ocean's Bottom,2018,621,579,0.0000,0.0000,0.0000,0,USD
338,10405-1,Mission to Mars,2018,621,871,0.0000,0.0000,0.0000,0,USD
339,104-1,Replacement 4.5V Motor,1970,243,1,21.3366,17.7598,25.0000,3,USD
340,1041-1,Harbor,1986,516,75,0.0000,0.0000,0.0000,0,USD
341,1041-2,Universal Building Set,1980,516,126,0.0000,0.0000,0.0000,0,USD
342,1042-1,Community People,1986,516,4,0.0000,0.0000,0.0000,0,USD
343,1043-1,Farm Animals (and Fences),1986,516,30,0.0000,0.0000,0.0000,0,USD
344,1044-1,Community Vehicles,1986,516,30,0.0000,0.0000,0.0000,0,USD
345,1045-1,Industrial Elements,1986,516,20,0.0000,0.0000,0.0000,0,USD
346,1045-2,Educational LEGO Building Set,1976,511,683,0.0000,0.0000,0.0000,0,USD
347,1046-1,Train Set,1985,516,61,0.0000,0.0000,0.0000,0,USD
348,1047-1,Extra Track,1986,516,12,15.2734,15.2734,15.2734,1,USD
349,1048-1,Bridge and Crossing Tracks,1986,516,15,0.0000,0.0000,0.0000,0,USD
350,1049-1,Ships - 247 elements and 1 poster,1985,510,238,0.0000,0.0000,0.0000,0,USD
351,10500-1,Horse Stable,2013,632,44,23.9421,11.9339,34.3356,7,USD
352,10501-1,Zoo friends,2013,632,5,6.2641,3.3203,9.4719,4,USD
353,10502-1,Zoo Bus,2013,632,19,18.6485,9.2969,28.0000,2,USD
354,10503-1,Circus Show,2013,632,25,15.8325,12.1726,23.3009,6,USD
355,10504-1,My First Circus,2013,632,62,40.4091,39.0716,42.6235,5,USD
356,10505-1,Play House,2013,652,83,55.2782,46.4843,70.9800,5,USD
357,10506-1,Train Accessory Set,2013,634,24,22.4254,17.9009,27.9930,8,USD
358,10507-1,My First Train Set,2013,634,52,39.6943,25.0000,45.0000,6,USD
359,10508-1,Deluxe Train Set,2013,634,134,86.5699,75.0000,96.2582,5,USD
360,10509-1,Dusty and Chug,2013,627,16,23.0215,14.2078,50.0000,5,USD
361,105-1,Canada Post Truck,1984,81,65,84.3325,63.0000,98.9500,8,USD
362,10510-1,Ripslinger's Air Race,2013,627,40,27.5561,20.0000,44.0000,7,USD
363,10511-1,Skipper's Flight School,2013,627,56,45.8879,24.8637,84.9000,3,USD
364,10512-1,Jake's Treasure Hunt,2013,638,22,15.4219,10.6559,21.9038,5,USD
365,10513-1,Never Land Hideout,2013,638,37,19.8951,15.4833,26.0477,6,USD
366,10514-1,Jake's Pirate Ship Bucky,2013,638,56,69.2217,58.6074,88.0000,5,USD
367,10515-1,Ariel's Undersea Castle,2013,640,39,49.1700,35.5196,77.0000,7,USD
368,10516-1,Ariel's Magical Boat Ride,2012,640,30,29.8270,17.7598,59.9500,8,USD
369,10517-1,My First Garden,2013,632,38,18.1002,12.9562,21.3118,8,USD
370,10518-1,My First Construction Site,2013,632,43,24.4329,22.5000,27.2317,4,USD
371,10519-1,Garbage Truck,2013,632,16,20.1278,20.1278,20.1278,1,USD
372,105-2,Building Set,1973,469,150,0.0000,0.0000,0.0000,0,USD
373,10520-1,Big Front Loader,2013,632,12,19.5624,17.7598,21.2056,3,USD
374,10521-1,Baby Calf,2014,632,9,6.5828,4.6484,8.2879,6,USD
375,10522-1,Farm Animals,2014,632,12,12.5519,10.5551,15.3918,4,USD
376,10524-1,Farm Tractor,2014,632,29,19.3385,17.7598,21.3118,5,USD
377,10525-1,Big Farm,2014,632,121,67.0997,59.1994,75.0000,2,USD
378,10526-1,Peter Pan's Visit,2014,638,39,17.2656,17.2656,17.2656,1,USD
379,10527-1,Ambulance,2014,632,14,18.6581,16.9028,21.3118,4,USD
380,10528-1,School Bus,2014,632,26,20.1278,20.1278,20.1278,1,USD
381,10529-1,Truck,2014,632,16,17.7157,12.9900,22.4958,11,USD
382,1053-1,Community Buildings,1984,533,895,154.3350,132.5519,176.1181,2,USD
383,10531-1,Mickey Mouse and Friends,2012,641,65,7.7416,7.7416,7.7416,1,USD
384,10532-1,My First Police Set,2014,632,39,20.2847,13.7343,26.6279,5,USD
385,10538-1,Fire and Rescue Team,2014,627,30,71.0392,71.0392,71.0392,2,USD
386,10539-1,Beach Racing,2014,638,37,17.5047,15.0000,20.0094,2,USD
387,1054-1,Stena Line Ferry,1999,471,211,90.8804,82.7607,99.0000,2,USD
388,10542-1,Sleeping Beauty's Fairy Tale,2014,579,55,0.0000,0.0000,0.0000,0,USD
389,10543-1,Superman Rescue,2014,653,19,17.9367,17.7480,18.1253,2,USD
390,10544-1,The Joker Challenge,2014,653,40,29.5997,29.5997,29.5997,1,USD
391,10545-1,Batcave Adventure,2014,653,59,44.1585,42.6623,45.6546,2,USD
392,10546-1,My First Shop,2014,632,39,20.8491,15.2207,26.0477,4,USD
393,10550-1,Circus Transport,2013,632,9,17.0168,13.2812,18.9438,4,USD
394,10552-1,Creative Cars,2013,632,40,13.8332,8.8799,17.7598,12,USD
395,10553-1,Toddler Build and Play Cubes,2013,505,17,11.4324,10.0000,12.8647,2,USD
396,10554-1,Toddler Build and Pull Along,2013,505,15,17.7754,17.0000,18.5665,3,USD
397,10555-1,Creative Bucket,2013,505,65,0.0000,0.0000,0.0000,0,USD
398,10556-1,Creative Chest,2013,505,106,0.0000,0.0000,0.0000,0,USD
399,10557-1,Giant Tower,2013,505,200,60.1470,60.1470,60.1470,1,USD
400,10558-1,Number Train,2013,504,31,15.9979,8.6328,21.3118,20,USD
401,10559-1,A Fairy Tale,2013,505,15,13.2486,13.2486,13.2486,1,USD
402,10560-1,Peekaboo Jungle,2013,505,13,15.0958,14.2078,15.9838,2,USD
403,1056-1,Basic School Pack - 773 elements with teacher's manual,1985,534,785,0.0000,0.0000,0.0000,0,USD
404,10561-1,Toddler Starter Building Set,2013,505,37,12.9535,12.1726,13.7343,2,USD
405,10565-1,Creative Suitcase,2014,504,135,0.0000,0.0000,0.0000,0,USD
406,10566-1,Creative Picnic,2014,504,53,19.0259,19.0259,19.0259,1,USD
407,10567-1,Toddler Build and Boat Fun,2014,504,18,15.1066,15.0000,15.2131,2,USD
408,10568-1,Knight Tournament,2014,647,16,6.1732,3.5520,11.4156,4,USD
409,10569-1,Treasure Attack,2014,647,46,33.4804,31.9677,34.9930,3,USD
410,10570-1,All-in-One-Gift-Set,2014,504,30,15.7528,15.7528,15.7528,1,USD
411,10571-1,All-in-One-Pink-Box-of-Fun,2014,504,65,21.3365,16.6500,29.5997,4,USD
412,10572-1,All-in-One-Box-of-Fun,2014,504,65,15.1838,8.9500,19.8927,8,USD
413,10573-1,Creative Animals,2014,504,25,14.0205,8.6328,25.0000,7,USD
414,10574-1,Creative Ice Cream,2014,504,24,26.8309,23.6797,30.0000,7,USD
415,10575-1,Duplo Creative Building Cube,2014,504,75,0.0000,0.0000,0.0000,0,USD
416,10576-1,Zoo Care,2014,632,9,6.7282,3.9844,9.4719,2,USD
417,10577-1,Big Royal Castle,2014,647,135,42.6624,26.3082,69.8553,3,USD
418,10579-1,Clubhouse Café,2014,641,16,13.2486,13.2486,13.2486,1,USD
419,10580-1,Deluxe Box of Fun,2014,504,95,6.4514,6.4514,6.4514,1,USD
420,10581-1,Forest: Ducks,2015,504,13,17.9009,17.9009,17.9009,1,USD
421,10582-1,Forest: Animals,2015,504,39,22.5817,21.4836,23.6797,2,USD
422,10583-1,Forest: Fishing Trip,2015,504,32,23.6797,23.6797,23.6797,4,USD
423,10584-1,Forest: Park,2015,504,105,75.9564,69.4555,80.5111,5,USD
424,10585-1,Mom and Baby,2015,504,13,15.3918,15.3918,15.3918,1,USD
425,10586-1,Ice Cream Truck,2015,504,11,11.7010,9.2250,16.4574,9,USD
426,10587-1,Café,2015,632,52,23.9920,21.0000,29.5997,9,USD
427,10589-1,Rally Car,2015,504,13,13.3586,11.6600,16.5758,4,USD
428,10590-1,Airport,2015,632,29,16.3310,14.0000,17.7480,6,USD
429,10591-1,Fire Boat,2015,632,19,19.6819,14.3207,30.0000,6,USD
430,10592-1,Fire Truck,2015,632,26,22.5108,20.1278,24.8637,3,USD
431,10593-1,Fire Station,2015,632,105,67.0137,52.3322,81.6951,2,USD
432,10594-1,Sofia the First Royal Stable,2015,639,38,31.5239,20.1278,38.0000,5,USD
433,10595-1,Sofia the First Royal Castle,2015,639,87,83.8026,79.9900,87.6151,5,USD
434,10596-1,Disney Princess Collection,2015,640,63,45.6459,38.7082,53.2794,3,USD
435,10597-1,Mickey & Minnie Birthday Parade,2015,641,24,16.7924,11.7274,26.6397,10,USD
436,10599-1,Batman Adventure,2015,653,47,200.0000,200.0000,200.0000,1,USD
437,10600-1,Classic Race,2015,506,29,20.9991,11.2890,50.0000,6,USD
438,1060-1,Road Plates and Signs,1981,533,30,100.3304,100.0219,100.6389,2,USD
439,10601-1,Delivery Vehicle,2015,632,19,11.8399,11.8399,11.8399,2,USD
440,10602-1,Camping,2015,632,38,0.0000,0.0000,0.0000,0,USD
441,10603-1,My First Bus,2015,632,17,10.4930,10.4930,10.4930,1,USD
442,10604-1,Treasure Island,2015,638,25,21.3799,17.7598,25.0000,2,USD
443,10605-1,Rosie the Ambulance,2015,648,16,18.0000,18.0000,18.0000,1,USD
444,10606-1,Backyard Clinic,2015,648,39,22.5781,22.5781,22.5781,1,USD
445,10607-1,Spider-Man Web-Bike Workshop,2015,630,13,17.8232,17.7598,17.9500,4,USD
446,10608-1,Spider-Man Spider Truck Adventure,2015,630,28,38.0000,38.0000,38.0000,1,USD
447,106-1,UNICEF Van,1985,79,59,4337.9081,4337.9081,4337.9081,1,USD
448,1061-1,Single Disk Pack,2000,20,0,0.0000,0.0000,0.0000,0,USD
449,10615-1,My First Tractor,2015,632,12,13.8753,11.8399,16.5758,7,USD
450,10616-1,My First Playhouse,2015,504,25,19.7346,14.7224,26.0477,6,USD
451,10617-1,My First Farm,2015,632,26,14.5033,8.6328,26.0477,9,USD
452,10618-1,Creative Building Box,2015,504,70,0.0000,0.0000,0.0000,0,USD
453,1062-1,Town Vehicles,1980,533,179,0.0000,0.0000,0.0000,0,USD
454,10622-1,Large Creative Box,2015,504,193,0.0000,0.0000,0.0000,0,USD
455,10623-1,Basic Bricks Large,2015,505,60,0.0000,0.0000,0.0000,0,USD
456,1063-1,Community Workers,1985,533,169,0.0000,0.0000,0.0000,0,USD
457,1064-1,Dacta Buildings,1981,533,419,0.0000,0.0000,0.0000,0,USD
458,1065-1,House Accessories - 182 elements,1985,534,196,0.0000,0.0000,0.0000,0,USD
459,10654-1,XL Creative Brick Box,2016,621,1600,0.0000,0.0000,0.0000,0,USD
460,10655-1,Monster Trucks,2013,37,197,29.7539,24.0000,35.5078,2,USD
461,10656-1,My First LEGO Princess,2013,37,88,8.2452,7.6104,8.8799,2,USD
462,10657-1,My First LEGO Set,2013,37,148,19.9900,19.9900,19.9900,1,USD
463,10659-1,Blue Suitcase,2013,37,152,12.8387,7.9687,17.7598,6,USD
464,10660-1,Pink Suitcase,2013,37,157,20.4799,11.8399,25.0000,9,USD
465,1066-1,36 Little People + Accessories,1982,533,174,0.0000,0.0000,0.0000,0,USD
466,10661-1,My First LEGO Fire Station,2013,37,90,9.1021,6.6309,15.0000,17,USD
467,10662-1,LEGO Creative Bucket,2013,37,607,35.5061,29.0121,42.0000,2,USD
468,10663-1,Creative Chest,2013,37,608,0.0000,0.0000,0.0000,0,USD
469,10664-1,Creative Tower,2013,22,1600,0.0000,0.0000,0.0000,0,USD
470,10665-1,Spider-Man: Spider-Car Pursuit,2014,596,55,13.9301,7.1039,22.4958,22,USD
471,10666-1,Digger,2014,591,75,18.2121,11.4156,23.6797,6,USD
472,10667-1,Construction,2014,591,160,16.5545,9.0663,21.7500,15,USD
473,10668-1,Princess Play Castle,2014,591,150,33.1301,26.5236,40.0000,11,USD
474,10669-1,Turtle Lair,2014,591,107,21.2755,16.9900,29.5997,9,USD
475,1067-1,Community Vehicles,1988,507,257,0.0000,0.0000,0.0000,0,USD
476,10671-1,Fire Emergency,2014,591,123,16.7080,10.0000,26.9070,8,USD
477,10672-1,Batman: Defend the Batcave,2014,592,150,28.1137,23.6797,36.2651,7,USD
478,10673-1,Race Car Rally,2014,591,350,21.9645,20.0000,23.6797,5,USD
479,10674-1,Pony Farm,2014,591,306,41.2640,41.0884,41.4396,2,USD
480,10675-1,Police – The Big Escape,2014,591,146,29.1667,27.5000,30.0000,3,USD
481,10676-1,Knights’ Castle,2014,591,480,58.2837,55.0000,61.5673,2,USD
482,10677-1,Beach Trip,2015,591,74,10.4516,7.1157,17.7598,7,USD
483,10679-1,Pirate Treasure Hunt,2015,591,57,14.3838,11.6931,25.0000,5,USD
484,10680-1,Garbage Truck,2015,591,99,15.7076,10.5962,22.8311,6,USD
485,1068-1,Air Patrol,1999,87,20,3.3221,2.4864,4.5662,9,USD
486,10681-1,Creative Building Cube,2014,37,600,29.8365,26.5213,33.1516,2,USD
487,10682-1,Creative Suitcase,2014,37,1017,0.0000,0.0000,0.0000,0,USD
488,10683-1,Road Work Truck,2015,591,132,16.1978,12.2500,20.7198,6,USD
489,10684-1,Supermarket Suitcase,2015,591,134,14.0650,11.0000,17.7598,4,USD
490,10685-1,Fire Suitcase,2015,591,113,17.5160,10.0000,23.6797,5,USD
491,10686-1,Family House,2015,591,226,41.3250,41.3250,41.3250,1,USD
492,10687-1,Spider-Man Hideout,2015,596,137,22.4931,19.5211,24.8637,4,USD
493,1069-1,Speedboat,1999,77,22,0.0000,0.0000,0.0000,0,USD
494,10692-1,Creative Bricks,2015,621,221,10.0639,8.2879,11.8399,2,USD
495,10693-1,Creative Supplement,2015,621,303,13.7088,13.2098,14.2078,2,USD
496,10694-1,Creative Supplement Bright,2015,621,303,16.5300,11.4156,18.9438,5,USD
497,10695-1,Creative Building Box,2015,621,580,38.6526,30.9021,46.4031,2,USD
498,10696-1,Medium Creative Brick Box,2015,621,484,21.6787,15.0000,29.5997,10,USD
499,10697-1,XXXL Box,2015,621,1500,0.0000,0.0000,0.0000,0,USD
500,10698-1,Large Creative Brick Box,2015,621,790,34.3357,29.5997,39.0716,2,USD
501,10699-1,Sand Baseplate,2015,621,1,0.0000,0.0000,0.0000,0,USD
502,10700-1,Green Baseplate,2015,621,1,4.7947,3.5940,5.8000,5,USD
503,1070-1,Stunt Flyer,1999,87,20,3.1380,1.7760,4.5000,2,USD
504,10701-1,Gray Baseplate,2015,621,1,13.0177,9.9929,15.3800,18,USD
505,10702-1,Creative Building Set,2016,621,583,26.5332,26.5332,26.5332,2,USD
506,10703-1,Creative Builder Box,2017,621,503,49.9900,49.9900,49.9900,1,USD
507,10704-1,Creative Box,2017,621,900,0.0000,0.0000,0.0000,0,USD
508,10705-1,Creative Building Basket,2016,621,1000,0.0000,0.0000,0.0000,0,USD
509,10706-1,Blue Creative Box,2017,621,78,4.5802,3.5520,7.0000,8,USD
510,10707-1,Red Creative Box,2017,621,55,4.3065,3.6940,4.9500,6,USD
511,10708-1,Green Creative Box,2017,621,66,4.2353,3.5000,5.9500,12,USD
512,10709-1,Orange Creative Box,2017,621,60,3.5673,2.0128,4.9500,7,USD
513,107-1,4.5V Motor Set,1976,473,31,44.1001,23.6797,84.0513,16,USD
514,1071-1,Bricks 2 x 2 and 2 x 4,1986,516,56,0.0000,0.0000,0.0000,0,USD
515,10712-1,Bricks and Gears,2018,621,244,29.0000,29.0000,29.0000,1,USD
516,10713-1,Creative Suitcase,2018,621,213,13.6501,13.6501,13.6501,1,USD
517,10714-1,Blue Baseplate,2018,621,1,7.0535,5.9199,8.2406,24,USD
518,10715-1,Bricks on a Roll,2018,621,442,0.0000,0.0000,0.0000,0,USD
519,10717-1,Bricks Bricks Bricks,2018,621,1500,0.0000,0.0000,0.0000,0,USD
520,107-2,Canada Post Mail Truck,1985,81,138,269.5752,106.5452,722.9854,4,USD
521,10720-1,Police Helicopter Chase,2016,591,63,8.4635,6.9500,9.7361,4,USD
522,10721-1,Iron Man vs. Loki,2016,596,66,28.2525,19.5211,38.2075,5,USD
523,10722-1,Snake Showdown,2016,597,92,11.1973,7.9900,14.1960,7,USD
524,10723-1,Ariel's Dolphin Carriage,2016,593,70,13.4615,10.8000,15.9305,9,USD
525,10724-1,Batman & Superman vs. Lex Luthor,2016,592,164,26.2781,16.3193,40.0000,7,USD
526,10725-1,Lost Temple,2016,597,172,25.1705,25.1705,25.1705,1,USD
527,10726-1,Stephanie's Horse Carriage,2016,496,58,11.5458,6.5277,17.7598,3,USD
528,10727-1,Emma's Ice Cream Truck,2016,595,136,21.7591,21.7591,21.7591,1,USD
529,10728-1,Mia's Vet Clinic,2016,595,182,33.6178,33.6178,33.6178,1,USD
530,10729-1,Cinderella's Carriage,2016,593,116,23.9356,20.0000,30.5022,7,USD
531,107-3,4.5V Reversible Power Unit,1971,371,24,0.0000,0.0000,0.0000,0,USD
532,10730-1,Lightning McQueen Speed Launcher,2017,615,47,11.0152,10.5962,11.8399,3,USD
533,10731-1,Cruz Ramirez Race Simulator,2017,615,59,10.9200,10.0000,11.8399,2,USD
534,10732-1,Guido and Luigi's Pit Stop,2017,615,75,5.5692,5.5692,5.5692,1,USD
535,10733-1,Mater's Junkyard,2017,615,62,0.0000,0.0000,0.0000,0,USD
536,10734-1,Demolition Site,2017,591,175,36.8790,36.2579,37.5000,2,USD
537,10735-1,Police Truck Chase,2017,591,90,13.2954,11.3700,15.2207,2,USD
538,10736-1,Anna & Elsa's Frozen Playground,2017,591,94,35.2652,22.0000,46.5000,3,USD
539,10737-1,Batman vs. Mr. Freeze,2017,592,63,12.3170,7.1039,17.5039,4,USD
540,10738-1,Snow White's Forest Cottage,2017,593,67,0.0000,0.0000,0.0000,0,USD
541,10739-1,Shark Attack,2017,597,108,9.9159,9.7679,10.0639,2,USD
542,10740-1,Fire Patrol Suitcase,2017,591,116,17.0969,15.2500,18.9438,2,USD
543,10742-1,Willy's Butte Speed Training,2017,615,95,0.0000,0.0000,0.0000,0,USD
544,10743-1,Smokey's Garage,2017,615,124,24.4350,21.9749,28.3300,3,USD
545,10744-1,Thunder Hollow Crazy 8 Race,2017,615,191,0.0000,0.0000,0.0000,0,USD
546,10745-1,Florida 500 Race Final,2017,615,266,41.5166,39.5940,42.7059,3,USD
547,10746-1,Mia's Farm Suitcase,2017,595,106,16.9505,15.9009,18.0000,2,USD
548,10747-1,Andrea and Stephanie's Beach Holiday,2017,595,143,0.0000,0.0000,0.0000,0,USD
549,10748-1,Emma's Pet Party,2018,595,67,10.0866,8.7576,11.4156,2,USD
550,10749-1,Mia's Organic Food Market,2018,595,115,11.4391,10.6469,12.2313,2,USD
551,10750-1,Road Repair Truck,2018,591,73,8.9280,7.3200,11.8399,5,USD
552,1075-1,LEGO People Supplementary Set,1980,511,256,0.0000,0.0000,0.0000,0,USD
553,10751-1,Mountain Police Chase,2018,591,115,0.0000,0.0000,0.0000,0,USD
554,10753-1,The Joker Batcave Attack,2018,592,151,19.4172,15.0000,30.4415,4,USD
555,10754-1,Spider-Man vs. Scorpion Street Showdown,2018,596,125,13.4471,13.4471,13.4471,1,USD
556,10755-1,Zane's Ninja Boat Pursuit,2018,597,131,13.6040,13.6040,13.6040,1,USD
557,10756-1,Pteranadon Escape,2018,620,84,0.0000,0.0000,0.0000,0,USD
558,10757-1,Raptor Rescue Truck,2018,620,85,21.7711,20.2462,23.6205,3,USD
559,10758-1,T.Rex Breakout,2018,620,150,39.5610,39.5610,39.5610,1,USD
560,10759-1,Elastigirl's Rooftop Pursuit,2018,591,95,0.0000,0.0000,0.0000,0,USD
561,10760-1,Underminer Bank Heist,2018,591,149,0.0000,0.0000,0.0000,0,USD
562,1076-1,Advent Calendar 1999,1999,207,229,61.4987,61.4987,61.4987,1,USD
563,10761-1,The Great Home Escape,2018,591,178,0.0000,0.0000,0.0000,0,USD
564,10762-1,Belle's Story Time,2018,593,87,8.6364,6.6766,10.5962,2,USD
565,10763-1,Stephanie's Lakeside House,2018,494,215,0.0000,0.0000,0.0000,0,USD
566,10764-1,City Central Airport,2018,591,376,31.9389,29.9900,33.1545,3,USD
567,10765-1,Ariel's Underwater Concert,2018,579,92,12.5000,12.5000,12.5000,1,USD
568,10766-1,Woody & RC,2019,275,69,8.3392,5.9900,10.5375,4,USD
569,10767-1,Duke Caboom's Stunt Show,2019,275,120,0.0000,0.0000,0.0000,0,USD
570,10768-1,Buzz and Bo Peep's Playground Adventure,2019,275,139,19.4950,19.4900,19.5000,2,USD
571,10769-1,Toy Story 4 RV Vacation,2019,275,178,0.0000,0.0000,0.0000,0,USD
572,10770-1,Buzz & Woody's Carnival Mania!,2019,275,230,0.0000,0.0000,0.0000,0,USD
573,1077-1,Supplementary Set,1976,528,172,0.0000,0.0000,0.0000,0,USD
574,10771-1,Carnival Thrill Coaster,2019,275,98,22.4958,22.4958,22.4958,1,USD
575,10801-1,Baby Animals,2016,504,13,17.1593,6.6891,32.3821,5,USD
576,10802-1,Savanna,2016,632,18,18.6598,14.7998,23.6797,3,USD
577,10803-1,Arctic,2016,504,40,26.4029,26.4029,26.4029,1,USD
578,10804-1,Jungle,2016,632,86,0.0000,0.0000,0.0000,0,USD
579,10805-1,Around the World,2016,504,163,133.1631,133.1631,133.1631,1,USD
580,10806-1,Horses,2016,632,20,0.0000,0.0000,0.0000,0,USD
581,10807-1,Horse Trailer,2016,632,15,25.1221,20.6444,29.5997,2,USD
582,10808-1,Little Plane,2016,632,13,15.6299,13.5000,17.7598,5,USD
583,10809-1,Police Patrol,2017,632,15,13.1832,9.9500,17.7598,5,USD
584,108-1,Battery Box,1976,243,1,0.0000,0.0000,0.0000,0,USD
585,10810-1,Push Train,2016,634,45,32.2964,29.5997,34.9930,2,USD
586,10811-1,Backhoe Loader,2017,632,19,0.0000,0.0000,0.0000,0,USD
587,10812-1,Truck & Tracked Excavator,2017,632,26,27.4563,12.7500,38.4796,4,USD
588,10813-1,Big Construction Site,2016,632,67,41.4396,41.4396,41.4396,1,USD
589,10814-1,Tow Truck Set,2016,632,28,24.8637,23.6797,26.0477,3,USD
590,10815-1,My First Rocket,2016,504,18,0.0000,0.0000,0.0000,0,USD
591,10816-1,My First Cars and Trucks,2016,504,36,19.9939,17.9500,21.3118,3,USD
592,10817-1,Creative Chest,2016,504,70,0.0000,0.0000,0.0000,0,USD
593,10818-1,My First Truck,2016,632,29,17.2633,16.1642,18.1326,3,USD
594,10819-1,My First Garden,2016,632,25,0.0000,0.0000,0.0000,0,USD
595,10820-1,"Creative Building Basket, Multi Color",2016,504,110,0.0000,0.0000,0.0000,0,USD
596,10822-1,Sofia the First Magical Carriage,2016,639,30,29.5997,29.5997,29.5997,1,USD
597,10823-1,Batwing Adventure,2017,653,28,0.0000,0.0000,0.0000,0,USD
598,10824-1,Miles' Space Adventures,2017,629,23,10.8708,10.0000,11.9900,4,USD
599,10825-1,Miles' Exo-Flex Suit,2016,629,37,0.0000,0.0000,0.0000,0,USD
600,10826-1,Miles' Stellosphere Hangar,2017,629,44,0.0000,0.0000,0.0000,0,USD
601,10827-1,Mickey and Friends Beach House,2016,641,48,19.9218,19.9218,19.9218,1,USD
602,10828-1,Doc McStuffins Pet Vet Care,2016,648,30,17.2656,17.2656,17.2656,1,USD
603,10829-1,Mickey's Workshop,2016,641,18,20.7198,20.1278,21.3118,3,USD
604,10830-1,Minnie's Cafe,2016,641,27,17.0691,12.5000,21.2999,5,USD
605,1083-1,Supplementary Pack,1986,534,106,0.0000,0.0000,0.0000,0,USD
606,10831-1,My First Caterpillar,2016,504,19,0.0000,0.0000,0.0000,0,USD
607,10832-1,Birthday Picnic,2017,636,19,11.8399,11.8399,11.8399,1,USD
608,10833-1,Preschool,2017,636,39,0.0000,0.0000,0.0000,0,USD
609,10834-1,Pizzeria,2017,636,57,34.8679,22.0000,47.7358,2,USD
610,10835-1,Family House,2017,636,69,0.0000,0.0000,0.0000,0,USD
611,10836-1,Neighborhood (Town Square),2017,636,98,48.6905,48.6905,48.6905,1,USD
612,10837-1,Santa's Winter Holiday,2017,504,45,27.0204,26.0477,27.9930,2,USD
613,10838-1,Family Pets,2017,636,15,0.0000,0.0000,0.0000,0,USD
614,10839-1,Shooting Gallery,2017,504,32,23.0878,22.4958,23.6797,2,USD
